method,target_prune_rate,base_accuracy,pruned_accuracy,parameter_reduction_pct,mac_reduction_pct,params_before,params_after,macs_before,macs_after,pruning_time_sec,layer_names,layer_sensitivities,layer_pruning_rates,retained_channels,status,seed,dataset,architecture,baseline_training_accuracy,final_accuracy,accuracy_change,recovery_efficiency_eta,baseline_latency_ms,pruned_latency_ms,speedup,error
Adaptive-Correlation,0.2,56.53,17.41,34.69345946512449,33.466218530964795,9274532,6056876,152815616,101674008,5.069579362869263,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.39690424998601276, 0.05273784200350443, 0.03496199597915014, 0.04073256005843481, 0.025659934307138126, 0.026011133566498756, 0.019721890489260357, 0.030771524955828983]","{""features.conv1"": 0.11144781702804943, ""features.conv2"": 0.1882338094520159, ""features.conv3"": 0.19219972810792676, ""features.conv4"": 0.1909122739014823, ""features.conv5"": 0.1942750847392186, ""features.conv6"": 0.1941967296672444, ""features.conv7"": 0.19559990487574952, ""features.conv8"": 0.19313465222831316}","[57, 104, 207, 208, 413, 413, 412, 414]",ok,42,CIFAR100,VGG11BN,56.53,62.48,5.949999999999996,129.90921255721554,1.2150870006735204,1.3437780007734546,0.904231949008049,
Adaptive-Correlation,0.3,56.53,5.34,49.34066753988233,47.646834731864054,9274532,4698416,152815616,80003812,5.361382722854614,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.39460599422454834, 0.0486715796093146, 0.03433699471255144, 0.0405642365415891, 0.02570364810526371, 0.025629451498389244, 0.021302107100685436, 0.029565288374821346]","{""features.conv1"": 0.16642484885484363, ""features.conv2"": 0.2835245442341452, ""features.conv3"": 0.28837683835083977, ""features.conv4"": 0.28626890086203977, ""features.conv5"": 0.2912992485393195, ""features.conv6"": 0.291324364282929, ""features.conv7"": 0.2927891815701482, ""features.conv8"": 0.28999207330573484}","[54, 92, 183, 183, 363, 363, 363, 364]",ok,42,CIFAR100,VGG11BN,56.53,62.56,6.030000000000001,115.96924576212666,1.2150870006735204,1.333807999799319,0.910990937868373,
Adaptive-Correlation,0.4,56.53,2.46,62.15167514651952,60.09018607103609,9274532,3510255,152815616,60988428,5.206456899642944,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.4308471580346425, 0.04353050639232, 0.035310798635085426, 0.04544381176431974, 0.027666752537091572, 0.024769632145762444, 0.01943552866578102, 0.03216545842587948]","{""features.conv1"": 0.21698610536485463, ""features.conv2"": 0.3815092490185162, ""features.conv3"": 0.38500079051150493, ""features.conv4"": 0.38069652120721226, ""features.conv5"": 0.38824780426354166, ""features.conv6"": 0.38947843391063663, ""features.conv7"": 0.39174423753508525, ""features.conv8"": 0.3863368581886486}","[51, 80, 158, 159, 314, 313, 312, 315]",ok,42,CIFAR100,VGG11BN,56.53,61.74,5.210000000000001,95.37956919141811,1.2150870006735204,1.6648270002406207,0.7298578173575402,
Adaptive-Correlation,0.5,56.53,1.39,73.00177518391224,70.90227742170015,9274532,2503959,152815616,44465864,5.091863632202148,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.39121798674265545, 0.04273039847612381, 0.033913325518369675, 0.04155463228623072, 0.027603297183911007, 0.02554534748196602, 0.019644024781882763, 0.03369357685248057]","{""features.conv1"": 0.2776818968884335, ""features.conv2"": 0.475717524612021, ""features.conv3"": 0.48072801748655647, ""features.conv4"": 0.476385679241659, ""features.conv5"": 0.48431382789772215, ""features.conv6"": 0.4854833024350378, ""features.conv7"": 0.4888368570081683, ""features.conv8"": 0.48085289443040186}","[47, 68, 133, 135, 265, 264, 262, 266]",ok,42,CIFAR100,VGG11BN,56.53,61.33,4.799999999999997,82.10759238250589,1.2150870006735204,1.2708449994534021,0.9561252561847718,
E-HRAP,0.1,56.53,53.73,18.166091830833082,17.36568336052776,9274532,7589712,152815616,126278140,5.605305910110474,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.4590458969275157, 0.0480864110092322, 0.030854445571700733, 0.038581992189089455, 0.025092917184034984, 0.02402283561726411, 0.01988829392939806, 0.035142009456952415]","{""features.conv1"": 0.052794896341411095, ""features.conv2"": 0.0950551262271303, ""features.conv3"": 0.09682714231563995, ""features.conv4"": 0.0960324948924913, ""features.conv5"": 0.09741961802796423, ""features.conv6"": 0.09752965781183041, ""features.conv7"": 0.09795482546992908, ""features.conv8"": 0.09638623891360369}","[61, 116, 232, 232, 463, 463, 462, 463]",ok,42,CIFAR100,VGG11BN,56.53,62.75,6.219999999999999,49.65294728220227,1.2150870006735204,1.3946779990874347,0.8712312099771959,
E-HRAP,0.2,56.53,41.63,34.78432119270277,33.41803759113205,9274532,6048449,152815616,101747636,5.0063159465789795,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.4221285084883372, 0.0519679511586825, 0.0347085086007913, 0.0384356714785099, 0.027683050682147343, 0.02393335911134879, 0.019085795618593693, 0.030350170408686]","{""features.conv1"": 0.10884061717293964, ""features.conv2"": 0.1887774309027906, ""features.conv3"": 0.19250463742847812, ""features.conv4"": 0.1916997501470067, ""features.conv5"": 0.19402179723896923, ""features.conv6"": 0.19483154963074656, ""features.conv7"": 0.1958783893663451, ""features.conv8"": 0.1934458281127242}","[58, 104, 207, 207, 413, 413, 412, 413]",ok,42,CIFAR100,VGG11BN,56.53,62.87,6.339999999999996,61.06199365608384,1.2150870006735204,1.3869015001546359,0.8761162927129587,
E-HRAP,0.3,56.53,26.82,49.32200352535308,47.55218471913237,9274532,4700147,152815616,80148452,5.033804655075073,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.4081026415030162, 0.04782765731215477, 0.03809677685300509, 0.046242249508698784, 0.026575940971573193, 0.027053946008284886, 0.018412286105255287, 0.03420264398058256]","{""features.conv1"": 0.1674405568014963, ""features.conv2"": 0.2844646738883183, ""features.conv3"": 0.28762544758668346, ""features.conv4"": 0.28497964427639194, ""features.conv5"": 0.2913676326017066, ""features.conv6"": 0.29121236754074253, ""features.conv7"": 0.2940193418373006, ""features.conv8"": 0.28889033546736015}","[54, 92, 183, 184, 363, 363, 362, 365]",ok,42,CIFAR100,VGG11BN,56.53,62.37,5.839999999999996,72.07736397351775,1.2150870006735204,1.3195934998293524,0.9208040209584644,
E-HRAP,0.4,56.53,14.03,62.14490391536737,60.23652713607489,9274532,3510883,152815616,60764796,5.198856830596924,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.43192198872566223, 0.05131468052665392, 0.035413144156336784, 0.042445577681064606, 0.025374305124084156, 0.028104817494750023, 0.01920811242113511, 0.03496112301945686]","{""features.conv1"": 0.21915620595025, ""features.conv2"": 0.37851477405845824, ""features.conv3"": 0.38517267581732134, ""features.conv4"": 0.3822282275298733, ""features.conv5"": 0.38937589256903987, ""features.conv6"": 0.38823263932030416, ""features.conv7"": 0.39195764972044866, ""features.conv8"": 0.38536193503430455}","[50, 80, 158, 159, 313, 314, 312, 315]",ok,42,CIFAR100,VGG11BN,56.53,62.13,5.600000000000001,77.3997495683724,1.2150870006735204,1.3206359990363126,0.9200771458298783,
E-HRAP,0.5,56.53,7.79,73.02079501154344,70.86335993305815,9274532,2502195,152815616,44525336,5.044951915740967,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.4027472535769145, 0.04858852798740069, 0.03680880616108576, 0.04317183171709379, 0.02660769720872243, 0.027500032136837643, 0.018829009185234707, 0.03290981364746889]","{""features.conv1"": 0.27876690104361423, ""features.conv2"": 0.47330983507668073, ""features.conv3"": 0.4797805542220867, ""features.conv4"": 0.4762852805734348, ""features.conv5"": 0.4853841255097357, ""features.conv6"": 0.4848939569990862, ""features.conv7"": 0.48965703672630456, ""features.conv8"": 0.4819223098490571}","[47, 68, 134, 135, 264, 264, 262, 266]",ok,42,CIFAR100,VGG11BN,56.53,62.25,5.719999999999999,74.58149420502849,1.2150870006735204,1.287756500460091,0.9435689124763826,
Uniform-Magnitude,0.1,51.04,47.94,10.791563303002745,17.24072253624969,2520228,2248256,41666560,34482944,2.218071222305298,"[""conv1"", ""conv2"", ""conv3""]","[NaN, NaN, NaN]","{""conv1"": 0.1, ""conv2"": 0.1, ""conv3"": 0.1}","[58, 116, 231]",ok,42,CIFAR100,SimpleCNN,51.04,57.55,6.509999999999998,89.05104599002837,0.6658805004917667,0.7035315002212883,0.9464828515600526,
Uniform-Magnitude,0.2,51.04,39.84,21.771561938046876,33.5901019906611,2520228,1971535,41666560,27670720,2.338991403579712,"[""conv1"", ""conv2"", ""conv3""]","[NaN, NaN, NaN]","{""conv1"": 0.2, ""conv2"": 0.2, ""conv3"": 0.2}","[52, 103, 205]",ok,42,CIFAR100,SimpleCNN,51.04,56.85,5.810000000000002,78.12944265736941,0.6658805004917667,0.7030410006336751,0.9471431963307768,
Uniform-Magnitude,0.3,51.04,26.66,32.13046597371349,48.56230031948882,2520228,1710467,41666560,21432320,2.104423999786377,"[""conv1"", ""conv2"", ""conv3""]","[NaN, NaN, NaN]","{""conv1"": 0.3, ""conv2"": 0.3, ""conv3"": 0.3}","[45, 90, 180]",ok,42,CIFAR100,SimpleCNN,51.04,56.55,5.509999999999998,93.02697329211951,0.6658805004917667,0.6571344993062667,1.0133093015124501,
Uniform-Magnitude,0.4,51.04,20.15,42.51623265831504,61.263516834603095,2520228,1448722,41666560,16140160,2.1380152702331543,"[""conv1"", ""conv2"", ""conv3""]","[NaN, NaN, NaN]","{""conv1"": 0.4, ""conv2"": 0.4, ""conv3"": 0.4}","[39, 77, 154]",ok,42,CIFAR100,SimpleCNN,51.04,55.79,4.75,83.82680630813081,0.6658805004917667,0.7383140000456478,0.9018933684727599,
Uniform-Magnitude,0.5,51.04,14.11,52.628889132253114,72.58785942492013,2520228,1193860,41666560,11421696,2.062164068222046,"[""conv1"", ""conv2"", ""conv3""]","[NaN, NaN, NaN]","{""conv1"": 0.5, ""conv2"": 0.5, ""conv3"": 0.5}","[32, 64, 128]",ok,42,CIFAR100,SimpleCNN,51.04,55.36,4.32,78.3790056756496,0.6658805004917667,0.6602610010304488,1.0085110273854547,
Adaptive-Magnitude,0.1,51.04,48.83,9.888152976635448,14.049520766773163,2520228,2271024,41666560,35812608,2.900216579437256,"[""conv1"", ""conv2"", ""conv3""]","[0.3986637095610301, 0.03984285953144232, 0.05035922179619471]","{""conv1"": 0.042915908232107336, ""conv2"": 0.09429495739079824, ""conv3"": 0.09278913437709445}","[62, 116, 233]",ok,42,CIFAR100,SimpleCNN,51.04,57.6,6.560000000000002,88.69199354745513,0.6658805004917667,0.720624499990663,0.9240325585660693,
Adaptive-Magnitude,0.2,51.04,44.51,19.962598622029436,27.875399361022364,2520228,2017125,41666560,30051840,2.893829822540283,"[""conv1"", ""conv2"", ""conv3""]","[0.3905976414680481, 0.04223190372188886, 0.05005243172248205]","{""conv1"": 0.08675562058626017, ""conv2"": 0.18775587658319914, ""conv3"": 0.1854885028305407}","[59, 104, 209]",ok,42,CIFAR100,SimpleCNN,51.04,56.98,5.939999999999998,62.466817252133254,0.6658805004917667,0.7130889998734347,0.9337971846571088,
Adaptive-Magnitude,0.3,51.04,35.18,29.44765314884209,40.36003932170066,2520228,1778080,41666560,24849920,2.6438920497894287,"[""conv1"", ""conv2"", ""conv3""]","[0.3734414577484131, 0.04108332780500253, 0.0501516064008077]","{""conv1"": 0.13123156785014287, ""conv2"": 0.28143331792095766, ""conv3"": 0.27733511422889945}","[56, 92, 186]",ok,42,CIFAR100,SimpleCNN,51.04,57.12,6.079999999999998,74.50508836512392,0.6658805004917667,0.667340999825683,0.9978114647020073,
Adaptive-Magnitude,0.4,51.04,26.6,39.38754747586329,51.43524207421971,2520228,1527572,41666560,20235264,2.715972423553467,"[""conv1"", ""conv2"", ""conv3""]","[0.40279216567675274, 0.04384088143706322, 0.0458212544520696]","{""conv1"": 0.17098015789308385, ""conv2"": 0.3750729219678968, ""conv3"": 0.3739469201390193}","[54, 80, 161]",ok,42,CIFAR100,SimpleCNN,51.04,56.11,5.07,74.92215659805612,0.6658805004917667,0.7498490003854386,0.8880194547828827,
Adaptive-Magnitude,0.5,51.04,23.97,48.380860779262825,61.605738510690585,2520228,1300920,41666560,15997568,2.8646020889282227,"[""conv1"", ""conv2"", ""conv3""]","[0.3501872917016347, 0.04204369460542997, 0.044831644743680954]","{""conv1"": 0.21956982046048784, ""conv2"": 0.466331385786693, ""conv3"": 0.46409879375281915}","[50, 69, 138]",ok,42,CIFAR100,SimpleCNN,51.04,55.86,4.82,65.91449487742229,0.6658805004917667,0.7152769994718255,0.9309407418153608,
Adaptive-Correlation,0.1,51.04,37.11,9.782726007329495,13.38458466453674,2520228,2273681,41666560,36089664,3.4360153675079346,"[""conv1"", ""conv2"", ""conv3""]","[0.37163790067036945, 0.04148147441446781, 0.05067037666837374]","{""conv1"": 0.04390852115945715, ""conv2"": 0.09373918203660989, ""conv3"": 0.09235229680393298}","[62, 117, 233]",ok,42,CIFAR100,SimpleCNN,51.04,56.78,5.740000000000002,201.06869992334123,0.6658805004917667,0.7341139998970903,0.9070532650039522,
Adaptive-Correlation,0.2,51.04,22.42,19.86681363749629,27.26022978618825,2520228,2019539,41666560,30308160,3.5407838821411133,"[""conv1"", ""conv2"", ""conv3""]","[0.3460629681746165, 0.042342676470677056, 0.04905702049533526]","{""conv1"": 0.08925039916521399, ""conv2"": 0.18644918714608674, ""conv3"": 0.18430041368869932}","[59, 105, 209]",ok,42,CIFAR100,SimpleCNN,51.04,56.55,5.509999999999998,171.79403110513712,0.6658805004917667,0.7269854995684,0.9159474307081635,
Adaptive-Correlation,0.3,51.04,9.1,29.805636632876073,40.506881297616125,2520228,1769058,41666560,24788736,3.4150283336639404,"[""conv1"", ""conv2"", ""conv3""]","[0.37306344509124756, 0.0364844873547554, 0.04853363583485285]","{""conv1"": 0.12897516753800348, ""conv2"": 0.2832742837192674, ""conv3"": 0.27775054874272914}","[56, 92, 185]",ok,42,CIFAR100,SimpleCNN,51.04,56.61,5.57,159.3993800071888,0.6658805004917667,1.078659499398782,0.6173222419706237,
Adaptive-Correlation,0.4,51.04,5.95,39.06356885170707,51.813713443106415,2520228,1535737,41666560,20077568,3.3572185039520264,"[""conv1"", ""conv2"", ""conv3""]","[0.38484928011894226, 0.041654800375302635, 0.05032959456245104]","{""conv1"": 0.17401386674191724, ""conv2"": 0.37554001591079333, ""conv3"": 0.3704461173472895}","[53, 80, 162]",ok,42,CIFAR100,SimpleCNN,51.04,55.74,4.700000000000003,127.45891239229206,0.6658805004917667,0.6604854997931398,1.0081682348822445,
Adaptive-Correlation,0.5,51.04,5.78,48.380860779262825,61.605738510690585,2520228,1300920,41666560,15997568,3.4710700511932373,"[""conv1"", ""conv2"", ""conv3""]","[0.36079256733258563, 0.04113134555518627, 0.0482122910519441]","{""conv1"": 0.21946846874081577, ""conv2"": 0.4680186334306868, ""conv3"": 0.46251289782849747}","[50, 69, 138]",ok,42,CIFAR100,SimpleCNN,51.04,55.9,4.859999999999999,103.59468432914407,0.6658805004917667,0.6804009999541449,0.9786589092853232,
E-HRAP,0.1,51.04,48.89,9.782726007329495,13.38458466453674,2520228,2273681,41666560,36089664,3.288285255432129,"[""conv1"", ""conv2"", ""conv3""]","[0.3765463133653005, 0.043456465005874634, 0.050414578368266426]","{""conv1"": 0.04396838986072841, ""conv2"": 0.0935335027357502, ""conv3"": 0.0924981074035214}","[62, 117, 233]",ok,42,CIFAR100,SimpleCNN,51.04,57.21,6.170000000000002,85.04786900672083,0.6658805004917667,0.6867294996482087,0.9696401579266329,
E-HRAP,0.2,51.04,42.0,19.504187716349474,27.095416564266404,2520228,2028678,41666560,30376832,3.413118362426758,"[""conv1"", ""conv2"", ""conv3""]","[0.3327495853106181, 0.03854896624883016, 0.05014297862847646]","{""conv1"": 0.08946285876782512, ""conv2"": 0.18719429650791722, ""conv3"": 0.1833428447242577}","[59, 105, 210]",ok,42,CIFAR100,SimpleCNN,51.04,57.28,6.240000000000002,78.34215001525786,0.6658805004917667,0.8431659998677787,0.789738320326231,
E-HRAP,0.3,51.04,28.61,29.805636632876073,40.506881297616125,2520228,1769058,41666560,24788736,3.505906105041504,"[""conv1"", ""conv2"", ""conv3""]","[0.38312644759813946, 0.04174813131491343, 0.04804481565952301]","{""conv1"": 0.12987258522496029, ""conv2"": 0.28146172968005356, ""conv3"": 0.2786656850949861}","[56, 92, 185]",ok,42,CIFAR100,SimpleCNN,51.04,56.55,5.509999999999998,93.74065833300051,0.6658805004917667,0.6783054996049032,0.9816822963688578,
E-HRAP,0.4,51.04,15.81,39.38754747586329,51.43524207421971,2520228,1527572,41666560,20235264,3.5318968296051025,"[""conv1"", ""conv2"", ""conv3""]","[0.3791244526704152, 0.041100760300954185, 0.044224693129460015]","{""conv1"": 0.17143962060642415, ""conv2"": 0.37522184258603597, ""conv3"": 0.3733385368075399}","[54, 80, 161]",ok,42,CIFAR100,SimpleCNN,51.04,55.85,4.810000000000002,101.65649441498363,0.6658805004917667,0.6615600004806765,1.0065307757542037,
E-HRAP,0.5,51.04,12.63,48.380860779262825,61.605738510690585,2520228,1300920,41666560,15997568,3.488074779510498,"[""conv1"", ""conv2"", ""conv3""]","[0.34101643164952594, 0.04353496804833412, 0.047107599675655365]","{""conv1"": 0.22349527925848872, ""conv2"": 0.4647007502703954, ""conv3"": 0.4618039704711159}","[50, 69, 138]",ok,42,CIFAR100,SimpleCNN,51.04,54.96,3.9200000000000017,87.49327589091519,0.6658805004917667,0.6851234993519029,0.9719130946780555,
Uniform-Magnitude,0.1,95.19437615242778,92.55915795943454,9.059212989129238,8.129137878583547,272474,247790,40813184,37495424,5.436854839324951,"[""block1.conv1"", ""block2.conv1"", ""block3.conv1"", ""block4.conv1"", ""block5.conv1"", ""block6.conv1"", ""block7.conv1"", ""block8.conv1"", ""block9.conv1""]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","{""block1.conv1"": 0.1, ""block2.conv1"": 0.1, ""block3.conv1"": 0.1, ""block4.conv1"": 0.1, ""block5.conv1"": 0.1, ""block6.conv1"": 0.1, ""block7.conv1"": 0.1, ""block8.conv1"": 0.1, ""block9.conv1"": 0.1}","[15, 15, 15, 29, 29, 29, 58, 58, 58]",ok,42,SVHN,ResNet20,95.19437615242778,95.80132145052244,0.6069452980946579,35.78857782655496,2.4981459991977317,2.733078499659314,0.9140410710885666,
Uniform-Magnitude,0.2,95.19437615242778,85.17977873386602,18.437722498293414,18.42604585812271,272474,222236,40813184,33292928,5.538214445114136,"[""block1.conv1"", ""block2.conv1"", ""block3.conv1"", ""block4.conv1"", ""block5.conv1"", ""block6.conv1"", ""block7.conv1"", ""block8.conv1"", ""block9.conv1""]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","{""block1.conv1"": 0.2, ""block2.conv1"": 0.2, ""block3.conv1"": 0.2, ""block4.conv1"": 0.2, ""block5.conv1"": 0.2, ""block6.conv1"": 0.2, ""block7.conv1"": 0.2, ""block8.conv1"": 0.2, ""block9.conv1"": 0.2}","[13, 13, 13, 26, 26, 26, 52, 52, 52]",ok,42,SVHN,ResNet20,95.19437615242778,95.85894283958206,0.6645666871542772,57.92019110117585,2.4981459991977317,2.687350499400054,0.9295944089747273,
Uniform-Magnitude,0.3,95.19437615242778,73.14074984634296,28.661817274308742,27.051964384841916,272474,194378,40813184,29772416,5.485974073410034,"[""block1.conv1"", ""block2.conv1"", ""block3.conv1"", ""block4.conv1"", ""block5.conv1"", ""block6.conv1"", ""block7.conv1"", ""block8.conv1"", ""block9.conv1""]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","{""block1.conv1"": 0.3, ""block2.conv1"": 0.3, ""block3.conv1"": 0.3, ""block4.conv1"": 0.3, ""block5.conv1"": 0.3, ""block6.conv1"": 0.3, ""block7.conv1"": 0.3, ""block8.conv1"": 0.3, ""block9.conv1"": 0.3}","[12, 12, 12, 23, 23, 23, 45, 45, 45]",ok,42,SVHN,ResNet20,95.19437615242778,96.00875845113706,0.8143822987092761,79.78561996238818,2.4981459991977317,2.7256439989287173,0.9165342209692825,
